,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,0,0,139,260,0
Light_T1,0,0,217,177,0
Light_XM,0,0,272,123,0
Sensor,0,0,23,382,0
Socket,0,0,0,2,393
