,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,381,14,1,2,0
Light_T1,0,344,47,5,0
Light_XM,0,99,291,4,0
Sensor,8,227,74,90,0
Socket,0,0,0,0,406
