,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,376,4,1,9,0
Light_T1,1,235,55,74,0
Light_XM,1,232,133,2,0
Sensor,4,197,0,161,0
Socket,0,0,0,0,368
