,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,341,0,0,22,0
Light_T1,256,9,4,96,0
Light_XM,23,22,218,100,0
Sensor,27,1,11,323,0
Socket,0,0,0,0,363
