feature,importance
up_down_ratio,0.296567
up_packet_ratio,0.19691081
subtype_4_ratio,0.06346866
rssi_min,0.05892369
qos_data_ratio,0.033030394
rssi_max,0.030247854
len_max,0.027104417
subtype_8_ratio,0.024678605
rssi_p50,0.018740233
rssi_p10,0.018119698
len_std,0.016774507
rssi_p90,0.016533244
interarrival_p75,0.011606974
len_range,0.011492815
interarrival_std,0.010940926
len_p10,0.008991709
down_len_mean,0.008570743
burst_packet_fraction,0.0072171995
byte_count,0.0070918123
subtype_0_ratio,0.0069608623
rssi_mean,0.0067077866
rssi_std,0.0060608205
packet_count,0.005638491
len_p25,0.0051593822
subwin_byte_mean,0.004788515
len_p95,0.0046617254
burst_count,0.0043403264
len_iqr,0.00415264
down_len_std,0.0040781805
interarrival_max,0.0039676777
subwin_byte_std,0.0038723585
interarrival_mean,0.0037690739
interarrival_p25,0.0035059503
len_p90,0.0032708081
interarrival_min,0.0032540013
burst_size_min,0.0030876766
len_min,0.0030858465
len_up_down_diff,0.0029211894
len_mean,0.002738129
interarrival_p90,0.0026546258
interarrival_iqr,0.002598558
subwin_packet_min,0.00251458
long_gap_ratio,0.0023366404
burst_size_max,0.0021672235
burst_size_std,0.0021643043
interarrival_p95,0.0021121395
burst_packet_ratio,0.0020819183
unique_sa_count,0.002041511
interarrival_p50,0.0019842966
len_p75,0.0017666545
unique_da_count,0.0016330414
retry_ratio,0.0015843974
subwin_byte_max,0.0015817735
down_len_p50,0.0015506392
down_ia_mean,0.0014732936
len_p50,0.0014507329
subwin_packet_std,0.0013909575
subwin_packet_cv,0.0012452849
down_packet_ratio,0.0011819876
interarrival_p10,0.0011696512
len_cv,0.0011633569
subwin_byte_min,0.0011583109
down_ia_std,0.0011258387
burst_size_mean,0.0008526193
subwin_packet_max,0.00081391225
interarrival_cv,0.00074593024
data_ratio,0.00069754274
null_data_ratio,0.00051200204
other_packet_ratio,0.000459154
active_subwin_count,0.0004321173
subwin_packet_mean,0.00032232766
mgmt_ratio,0.0
ctrl_ratio,0.0
subtype_6_ratio,0.0
rssi_missing_ratio,0.0
subtype_1_ratio,0.0
subtype_2_ratio,0.0
subtype_3_ratio,0.0
subtype_14_ratio,0.0
subtype_13_ratio,0.0
subtype_15_ratio,0.0
subtype_7_ratio,0.0
subtype_9_ratio,0.0
subtype_10_ratio,0.0
subtype_11_ratio,0.0
subtype_12_ratio,0.0
subtype_5_ratio,0.0
up_len_std,0.0
bssid_known,0.0
up_len_mean,0.0
side_packet_ratio,0.0
up_len_p50,0.0
up_ia_mean,0.0
up_ia_std,0.0
