,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,336,13,27,23,0
Light_T1,7,148,171,68,0
Light_XM,1,121,224,49,0
Sensor,6,103,23,273,0
Socket,0,0,0,0,395
