,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,362,3,0,0,0
Light_T1,10,11,274,68,0
Light_XM,15,23,325,6,0
Sensor,42,10,104,207,1
Socket,0,0,0,0,376
