,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,345,17,0,1,0
Light_T1,123,211,0,31,0
Light_XM,0,169,192,2,0
Sensor,2,192,13,155,0
Socket,0,0,0,0,363
