unit,arm,pool,seed,model,macro_f1,f1_Camera,f1_Light_T1,f1_Light_XM,f1_Sensor,f1_Socket,dev30_acc,n_blocks,n_overridden
jit_R7,flat_drop_rssi_175,175,42,lightgbm,0.8751981264257249,0.9220607661822986,0.801980198019802,0.8335588633288228,0.8183908045977012,1.0,1.0,66,0
jit_R7,flat_drop_rssi_175,175,42,rf,0.8310582701430264,0.8807588075880759,0.728735632183908,0.7905027932960894,0.7552941176470588,1.0,1.0,66,0
jit_R7,flat_drop_rssi_175,175,42,xgboost,0.8758880223663166,0.9218543046357616,0.8088779284833539,0.8375838926174497,0.8111239860950173,1.0,1.0,66,0
jit_R7,flat_drop_rssi_175,175,43,lightgbm,0.8751981264257249,0.9220607661822986,0.801980198019802,0.8335588633288228,0.8183908045977012,1.0,1.0,66,0
jit_R7,flat_drop_rssi_175,175,43,rf,0.8301518492362099,0.8807588075880759,0.7309875141884222,0.7905027932960894,0.7485101311084624,1.0,1.0,66,0
jit_R7,flat_drop_rssi_175,175,43,xgboost,0.874331839412342,0.9206349206349206,0.8034610630407911,0.8351351351351352,0.812428078250863,1.0,1.0,66,0
jit_R7,flat_drop_rssi_175,175,44,lightgbm,0.8751981264257249,0.9220607661822986,0.801980198019802,0.8335588633288228,0.8183908045977012,1.0,1.0,66,0
jit_R7,flat_drop_rssi_175,175,44,rf,0.8301496771801367,0.8783783783783784,0.728310502283105,0.7955493741307371,0.7485101311084624,1.0,1.0,66,0
jit_R7,flat_drop_rssi_175,175,44,xgboost,0.8728208616680317,0.9177718832891246,0.8039457459926017,0.8317631224764468,0.8106235565819861,1.0,1.0,66,0
jit_R7,flat_drop_rssi_175,175,45,lightgbm,0.8751981264257249,0.9220607661822986,0.801980198019802,0.8335588633288228,0.8183908045977012,1.0,1.0,66,0
jit_R7,flat_drop_rssi_175,175,45,rf,0.8293506926882465,0.8780487804878049,0.7241770715096482,0.7972222222222223,0.7473053892215569,1.0,1.0,66,0
jit_R7,flat_drop_rssi_175,175,45,xgboost,0.8695453680792667,0.9243027888446215,0.7940813810110974,0.8279569892473119,0.8013856812933026,1.0,1.0,66,0
jit_R7,flat_drop_rssi_175,175,46,lightgbm,0.8751981264257249,0.9220607661822986,0.801980198019802,0.8335588633288228,0.8183908045977012,1.0,1.0,66,0
jit_R7,flat_drop_rssi_175,175,46,rf,0.8305463008789846,0.8795669824086604,0.7333333333333333,0.7921896792189679,0.7476415094339622,1.0,1.0,66,0
jit_R7,flat_drop_rssi_175,175,46,xgboost,0.8712343562007383,0.919631093544137,0.8004926108374384,0.82907133243607,0.8069767441860465,1.0,1.0,66,0
jit_R7,flat_drop_rssi_86,86,42,lightgbm,0.8358327659297284,0.870026525198939,0.7326732673267327,0.776,0.8004640371229699,1.0,1.0,66,0
jit_R7,flat_drop_rssi_86,86,42,rf,0.7951001444609315,0.8125854993160054,0.6797546012269938,0.7331606217616581,0.75,1.0,1.0,66,0
jit_R7,flat_drop_rssi_86,86,42,xgboost,0.8360572426086055,0.8766756032171582,0.7243510506798516,0.7755644090305445,0.8036951501154734,1.0,1.0,66,0
jit_R7,flat_drop_rssi_86,86,43,lightgbm,0.8358327659297284,0.870026525198939,0.7326732673267327,0.776,0.8004640371229699,1.0,1.0,66,0
jit_R7,flat_drop_rssi_86,86,43,rf,0.79001019929637,0.8032786885245902,0.6813186813186813,0.7227979274611399,0.7426556991774383,1.0,1.0,66,0
jit_R7,flat_drop_rssi_86,86,43,xgboost,0.8361471451792145,0.8674698795180723,0.7270501835985312,0.7829560585885486,0.8032596041909197,1.0,1.0,66,0
jit_R7,flat_drop_rssi_86,86,44,lightgbm,0.8358327659297284,0.870026525198939,0.7326732673267327,0.776,0.8004640371229699,1.0,1.0,66,0
