,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,349,1,29,20,0
Light_T1,4,0,328,62,0
Light_XM,3,0,354,38,0
Sensor,5,0,95,305,0
Socket,0,0,0,0,395
