,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,365,0,0,0,0
Light_T1,87,192,30,54,0
Light_XM,159,4,193,13,0
Sensor,115,3,6,239,1
Socket,0,0,0,0,376
