,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,94,203,0,66,0
Light_T1,2,304,2,57,0
Light_XM,1,147,213,2,0
Sensor,9,203,32,118,0
Socket,0,0,0,0,363
