,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,198,5,143,16,0
Light_T1,1,217,100,45,0
Light_XM,0,70,272,23,0
Sensor,4,9,36,314,0
Socket,0,0,0,0,363
