feature,importance
rssi_min,2255
rssi_max,1606
rssi_p10,1391
rssi_std,1133
rssi_p90,1121
rssi_mean,938
rssi_p50,820
interarrival_max,782
len_max,770
down_packet_ratio,725
subtype_8_ratio,622
len_p10,619
interarrival_mean,591
interarrival_std,574
burst_count,560
retry_ratio,557
down_len_std,556
interarrival_p75,488
len_cv,484
down_ia_mean,459
down_len_mean,433
down_ia_std,397
len_p25,391
len_std,373
subwin_packet_cv,357
len_p95,355
len_range,352
interarrival_p95,338
len_mean,331
long_gap_ratio,331
len_iqr,325
interarrival_p90,316
interarrival_p50,311
len_p50,301
byte_count,283
interarrival_iqr,270
packet_count,259
len_p90,253
len_min,236
other_packet_ratio,236
unique_da_count,233
interarrival_p25,218
burst_size_std,217
interarrival_cv,212
up_packet_ratio,210
unique_sa_count,209
len_p75,205
interarrival_p10,192
subtype_0_ratio,184
subwin_packet_std,182
subwin_byte_std,160
down_len_p50,152
subtype_4_ratio,146
burst_size_max,140
burst_packet_ratio,134
burst_size_mean,123
interarrival_min,122
subwin_byte_max,113
len_up_down_diff,86
subwin_packet_max,83
null_data_ratio,81
subwin_byte_min,56
active_subwin_count,55
up_ia_std,22
mgmt_ratio,18
subwin_packet_min,18
burst_size_min,15
data_ratio,15
up_ia_mean,10
up_down_ratio,8
subtype_5_ratio,3
up_len_mean,3
ctrl_ratio,0
subtype_6_ratio,0
rssi_missing_ratio,0
subtype_1_ratio,0
subtype_2_ratio,0
subtype_3_ratio,0
qos_data_ratio,0
subtype_13_ratio,0
subtype_14_ratio,0
subtype_15_ratio,0
subtype_9_ratio,0
subtype_10_ratio,0
subtype_11_ratio,0
subtype_12_ratio,0
subtype_7_ratio,0
up_len_std,0
bssid_known,0
side_packet_ratio,0
burst_packet_fraction,0
up_len_p50,0
subwin_packet_mean,0
subwin_byte_mean,0
