,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,364,0,0,1,0
Light_T1,260,37,4,62,0
Light_XM,319,0,36,14,0
Sensor,119,0,0,244,1
Socket,13,0,0,0,363
