,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,374,2,3,19,0
Light_T1,2,133,203,58,0
Light_XM,0,98,266,30,0
Sensor,0,92,26,281,0
Socket,0,0,0,0,406
