,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,355,1,7,0,0
Light_T1,125,137,103,0,0
Light_XM,0,105,258,0,0
Sensor,6,320,33,3,0
Socket,0,0,0,0,363
