,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,364,0,0,1,0
Light_T1,180,71,18,94,0
Light_XM,263,0,89,17,0
Sensor,124,0,1,238,1
Socket,0,0,0,0,376
