,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,359,0,0,3,0
Light_T1,107,177,30,49,0
Light_XM,80,7,261,17,0
Sensor,84,2,12,265,0
Socket,0,0,0,0,363
