,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,278,60,14,47,0
Light_T1,2,271,90,31,0
Light_XM,1,71,284,39,0
Sensor,3,55,56,291,0
Socket,0,0,0,0,395
