feature,importance
rssi_max,3529
rssi_std,2960
len_max,2834
rssi_p90,2538
interarrival_max,2050
rssi_min,2038
rssi_p10,1878
rssi_p50,1821
burst_count,1679
retry_ratio,1531
other_packet_ratio,1521
down_ia_std,1512
rssi_mean,1479
down_len_std,1446
down_packet_ratio,1192
len_p95,1141
len_p10,1125
subwin_packet_cv,1113
interarrival_p95,1060
subtype_8_ratio,1055
len_iqr,1016
interarrival_p50,991
interarrival_p90,933
subtype_0_ratio,893
down_ia_mean,893
interarrival_p75,878
len_p25,872
long_gap_ratio,837
len_p90,828
len_cv,824
len_range,758
interarrival_cv,742
interarrival_std,742
interarrival_mean,693
interarrival_p10,671
len_p75,670
burst_size_mean,665
len_min,641
burst_packet_ratio,634
interarrival_p25,607
down_len_mean,603
down_len_p50,600
len_std,589
byte_count,581
burst_size_std,564
len_mean,557
len_p50,531
packet_count,525
unique_da_count,477
interarrival_min,458
subwin_packet_std,451
up_packet_ratio,446
subwin_byte_max,395
burst_size_max,377
unique_sa_count,365
subwin_byte_std,364
interarrival_iqr,361
len_up_down_diff,334
burst_size_min,296
subtype_4_ratio,259
active_subwin_count,193
subwin_packet_max,190
null_data_ratio,144
subwin_packet_min,105
up_ia_mean,98
subwin_byte_min,80
up_ia_std,65
up_len_mean,53
subtype_5_ratio,37
data_ratio,26
up_down_ratio,21
mgmt_ratio,16
ctrl_ratio,0
subtype_6_ratio,0
rssi_missing_ratio,0
subtype_1_ratio,0
subtype_2_ratio,0
subtype_3_ratio,0
qos_data_ratio,0
subtype_13_ratio,0
subtype_14_ratio,0
subtype_15_ratio,0
subtype_9_ratio,0
subtype_10_ratio,0
subtype_11_ratio,0
subtype_12_ratio,0
subtype_7_ratio,0
up_len_std,0
bssid_known,0
side_packet_ratio,0
burst_packet_fraction,0
up_len_p50,0
subwin_packet_mean,0
subwin_byte_mean,0
