,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,353,0,1,8,0
Light_T1,1,153,94,115,0
Light_XM,0,33,296,36,0
Sensor,0,54,14,295,0
Socket,0,0,0,0,363
