task,pair,auc_base
loro_to_16-09-23,PIX-STAR|TribySpeaker,0.9559750840975658
loro_to_16-09-23,PIX-STAR|WithingsBabyMonitor,0.9961948249619482
loro_to_16-09-23,SamsungSmartCam|SmartThings,0.9954805451592401
loro_to_16-09-23,SamsungSmartCam|TPLinkCam,0.9808862270398356
loro_to_16-09-23,SamsungSmartCam|TPLinkPlug,0.9445080229894156
loro_to_16-09-23,SamsungSmartCam|TribySpeaker,0.9692798688102693
loro_to_16-09-23,SamsungSmartCam|WithingsBabyMonitor,0.9963392219632952
loro_to_16-09-23,SmartThings|TPLinkCam,0.9980948261657605
loro_to_16-09-23,SmartThings|TPLinkPlug,0.9985059958049154
loro_to_16-09-23,SmartThings|TribySpeaker,0.9759879441972866
loro_to_16-09-23,SmartThings|WithingsBabyMonitor,0.9985224481949642
loro_to_16-09-23,TPLinkCam|TPLinkPlug,0.9737840191021464
loro_to_16-09-23,TPLinkCam|TribySpeaker,0.9724394659824714
loro_to_16-09-23,TPLinkCam|WithingsBabyMonitor,0.9994164332399627
loro_to_16-09-23,TPLinkPlug|TribySpeaker,0.9635865335145047
loro_to_16-09-23,TPLinkPlug|WithingsBabyMonitor,0.9999362382315563
loro_to_16-09-23,TribySpeaker|WithingsBabyMonitor,0.9875842493860288
loro_to_16-09-24,AmazonEcho|BelkinWemoMotion,0.7845694650409184
loro_to_16-09-24,AmazonEcho|BelkinWemoSwitch,0.7864479124983327
loro_to_16-09-24,AmazonEcho|Dropcam,0.809489972459572
loro_to_16-09-24,AmazonEcho|HPPrinter,0.9717813596026647
loro_to_16-09-24,AmazonEcho|NetatmoWeather,0.9909645230641277
loro_to_16-09-24,AmazonEcho|NetatmoWelcome,0.931208022424656
loro_to_16-09-24,AmazonEcho|PIX-STAR,0.8237165652777966
loro_to_16-09-24,AmazonEcho|SamsungSmartCam,0.785467618419917
loro_to_16-09-24,AmazonEcho|SmartThings,0.9852646941129394
loro_to_16-09-24,AmazonEcho|TPLinkCam,0.79571681613822
loro_to_16-09-24,AmazonEcho|TPLinkPlug,0.7768381570213778
loro_to_16-09-24,AmazonEcho|TribySpeaker,0.9685224580028089
loro_to_16-09-24,AmazonEcho|WithingsBabyMonitor,0.9976010011847876
loro_to_16-09-24,BelkinWemoMotion|BelkinWemoSwitch,0.6919863533648754
loro_to_16-09-24,BelkinWemoMotion|Dropcam,0.997712810614442
loro_to_16-09-24,BelkinWemoMotion|HPPrinter,0.9634701919983681
loro_to_16-09-24,BelkinWemoMotion|NetatmoWeather,0.9962568360677604
loro_to_16-09-24,BelkinWemoMotion|NetatmoWelcome,0.9601955978469819
loro_to_16-09-24,BelkinWemoMotion|PIX-STAR,0.9596445319700914
loro_to_16-09-24,BelkinWemoMotion|SamsungSmartCam,0.9649958022424655
loro_to_16-09-24,BelkinWemoMotion|SmartThings,0.9941962078949227
loro_to_16-09-24,BelkinWemoMotion|TPLinkCam,0.9421695148647696
loro_to_16-09-24,BelkinWemoMotion|TPLinkPlug,0.9225486021532309
loro_to_16-09-24,BelkinWemoMotion|TribySpeaker,0.9793716506210327
loro_to_16-09-24,BelkinWemoMotion|WithingsBabyMonitor,0.9984699762257845
loro_to_16-09-24,BelkinWemoSwitch|Dropcam,0.9968065657635603
loro_to_16-09-24,BelkinWemoSwitch|HPPrinter,0.9624599839935974
loro_to_16-09-24,BelkinWemoSwitch|NetatmoWeather,0.9952480992396958
loro_to_16-09-24,BelkinWemoSwitch|NetatmoWelcome,0.9581097144740249
loro_to_16-09-24,BelkinWemoSwitch|PIX-STAR,0.9636568110390222
loro_to_16-09-24,BelkinWemoSwitch|SamsungSmartCam,0.9653027877817794
loro_to_16-09-24,BelkinWemoSwitch|SmartThings,0.9947895824996665
loro_to_16-09-24,BelkinWemoSwitch|TPLinkCam,0.9583014578380372
loro_to_16-09-24,BelkinWemoSwitch|TPLinkPlug,0.9241740660496687
loro_to_16-09-24,BelkinWemoSwitch|TribySpeaker,0.9850548062362199
loro_to_16-09-24,BelkinWemoSwitch|WithingsBabyMonitor,0.9998808346868159
loro_to_16-09-24,Dropcam|HPPrinter,0.9941334376888011
loro_to_16-09-24,Dropcam|NetatmoWeather,0.9934017724736955
loro_to_16-09-24,Dropcam|NetatmoWelcome,0.9926151833282333
loro_to_16-09-24,Dropcam|PIX-STAR,0.9962288286100958
loro_to_16-09-24,Dropcam|SamsungSmartCam,0.9984989093676687
