,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,218,0,106,38,0
Light_T1,0,16,206,141,0
Light_XM,1,15,303,46,0
Sensor,0,1,6,356,0
Socket,0,0,0,0,363
