,precision,recall,f1-score,support
Camera,0.9667774086378738,0.7293233082706767,0.8314285714285714,399.0
Light_T1,0.5073068893528184,0.616751269035533,0.5567010309278351,394.0
Light_XM,0.565068493150685,0.4177215189873418,0.48034934497816595,395.0
Sensor,0.5854126679462572,0.7530864197530864,0.6587473002159827,405.0
Socket,1.0,1.0,1.0,395.0
accuracy,0.7037223340040242,0.7037223340040242,0.7037223340040242,0.7037223340040242
macro avg,0.7249130918175268,0.7033765032093277,0.705445249510111,1988.0
weighted avg,0.7248074878089924,0.7037223340040242,0.7055386589735491,1988.0
