,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,358,0,1,3,0
Light_T1,6,116,116,125,0
Light_XM,1,5,339,20,0
Sensor,7,2,4,350,0
Socket,0,0,0,0,363
