,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,387,0,4,7,0
Light_T1,4,275,83,34,0
Light_XM,1,44,296,53,0
Sensor,0,16,33,350,0
Socket,0,0,0,0,406
