,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,297,18,34,50,0
Light_T1,9,249,87,49,0
Light_XM,3,92,265,35,0
Sensor,5,55,57,288,0
Socket,0,0,0,0,395
