,precision,recall,f1-score,support
Camera,0.9846390168970814,0.8042659974905897,0.8853591160220995,797.0
Light_T1,0.5153970826580226,0.40253164556962023,0.4520255863539446,790.0
Light_XM,0.42382271468144045,0.7756653992395437,0.5481415136587551,789.0
Sensor,0.6099137931034483,0.35199004975124376,0.44637223974763407,804.0
Socket,0.9950310559006211,1.0,0.9975093399750934,801.0
accuracy,0.6669178598342125,0.6669178598342125,0.6669178598342125,0.6669178598342125
macro avg,0.7057607326481228,0.6668906184101995,0.6658815591515054,3981.0
weighted avg,0.7067841444566788,0.6669178598342125,0.666441433067856,3981.0
