feature,importance
rssi_max,3379
rssi_min,2819
len_max,2682
rssi_std,2296
rssi_p90,2088
interarrival_max,1889
rssi_p10,1815
rssi_p50,1533
burst_count,1488
down_len_std,1456
rssi_mean,1246
down_ia_std,1206
retry_ratio,1205
down_packet_ratio,1161
len_p25,1125
other_packet_ratio,1118
interarrival_std,1089
interarrival_p75,1051
len_p10,1035
subwin_packet_cv,1032
interarrival_p90,1031
interarrival_p50,1001
subtype_8_ratio,988
interarrival_p95,919
len_p50,861
len_std,858
len_cv,849
down_ia_mean,842
subtype_0_ratio,835
len_iqr,821
len_p95,794
len_p90,790
interarrival_cv,775
len_p75,730
burst_packet_ratio,696
unique_da_count,693
long_gap_ratio,684
len_range,648
down_len_p50,631
interarrival_iqr,630
interarrival_mean,628
down_len_mean,590
interarrival_p10,584
interarrival_p25,583
byte_count,581
len_min,578
burst_size_mean,536
burst_size_std,492
packet_count,471
up_packet_ratio,436
len_mean,408
subwin_byte_max,403
len_up_down_diff,378
interarrival_min,364
subwin_byte_std,341
unique_sa_count,318
subwin_packet_std,301
subtype_4_ratio,278
active_subwin_count,263
burst_size_max,194
burst_size_min,189
subwin_packet_max,188
up_ia_std,150
null_data_ratio,99
data_ratio,81
mgmt_ratio,75
subwin_byte_min,64
subwin_packet_min,47
up_len_mean,40
subtype_5_ratio,31
up_ia_mean,26
up_down_ratio,21
ctrl_ratio,0
subtype_6_ratio,0
rssi_missing_ratio,0
subtype_1_ratio,0
subtype_2_ratio,0
subtype_3_ratio,0
qos_data_ratio,0
subtype_13_ratio,0
subtype_14_ratio,0
subtype_15_ratio,0
subtype_9_ratio,0
subtype_10_ratio,0
subtype_11_ratio,0
subtype_12_ratio,0
subtype_7_ratio,0
up_len_std,0
bssid_known,0
side_packet_ratio,0
burst_packet_fraction,0
up_len_p50,0
subwin_packet_mean,0
subwin_byte_mean,0
