,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,386,5,3,4,0
Light_T1,4,237,141,14,0
Light_XM,3,48,336,7,0
Sensor,4,127,144,124,0
Socket,0,0,0,0,406
