feature,importance
rssi_max,2629
rssi_min,1568
rssi_p90,1482
rssi_p10,1480
rssi_std,1268
len_max,1202
rssi_mean,980
down_packet_ratio,888
subwin_packet_cv,838
down_ia_std,820
retry_ratio,801
other_packet_ratio,779
down_len_std,773
burst_count,751
interarrival_max,702
rssi_p50,665
len_p25,507
interarrival_p95,486
len_p10,474
interarrival_p50,445
len_cv,440
long_gap_ratio,438
interarrival_cv,423
len_p95,422
interarrival_p75,417
down_ia_mean,411
len_iqr,401
len_std,393
interarrival_p90,388
len_p90,374
packet_count,363
interarrival_p25,359
len_mean,352
up_packet_ratio,320
interarrival_min,315
burst_packet_ratio,313
unique_da_count,310
len_range,268
interarrival_std,267
subtype_8_ratio,267
unique_sa_count,260
down_len_mean,247
byte_count,228
interarrival_iqr,217
interarrival_mean,216
down_len_p50,204
subwin_packet_std,193
interarrival_p10,192
burst_size_std,187
len_p75,170
subtype_0_ratio,162
burst_size_mean,146
len_up_down_diff,144
burst_size_max,142
len_p50,135
subwin_byte_max,130
burst_size_min,119
active_subwin_count,117
subwin_byte_std,117
len_min,101
subwin_packet_max,94
subtype_4_ratio,82
null_data_ratio,37
subwin_byte_min,23
mgmt_ratio,10
up_down_ratio,10
subwin_packet_min,10
up_ia_mean,6
up_ia_std,5
data_ratio,4
ctrl_ratio,0
subtype_7_ratio,0
subtype_5_ratio,0
subtype_6_ratio,0
rssi_missing_ratio,0
subtype_1_ratio,0
subtype_2_ratio,0
subtype_3_ratio,0
qos_data_ratio,0
subtype_13_ratio,0
subtype_14_ratio,0
subtype_15_ratio,0
subtype_9_ratio,0
subtype_10_ratio,0
subtype_11_ratio,0
subtype_12_ratio,0
up_len_std,0
up_len_p50,0
bssid_known,0
up_len_mean,0
burst_packet_fraction,0
side_packet_ratio,0
subwin_packet_mean,0
subwin_byte_mean,0
