,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,0,0,151,247,0
Light_T1,0,0,151,245,0
Light_XM,0,0,276,118,0
Sensor,0,0,39,360,0
Socket,0,0,0,0,406
