,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,155,22,120,65,0
Light_T1,0,309,1,53,0
Light_XM,0,232,106,27,0
Sensor,0,11,17,335,0
Socket,0,0,0,0,363
