feature,importance
rssi_min,3541
rssi_max,3270
rssi_p10,2353
len_max,2294
rssi_p90,2284
rssi_std,2178
burst_count,1389
rssi_p50,1316
interarrival_max,1283
down_len_std,1249
subwin_packet_cv,1232
down_packet_ratio,1160
other_packet_ratio,1111
len_p10,1107
rssi_mean,1086
interarrival_p75,986
retry_ratio,960
down_ia_std,958
len_p25,935
interarrival_std,932
interarrival_p90,863
interarrival_p50,793
len_p95,744
len_iqr,732
len_p90,711
subtype_8_ratio,698
down_ia_mean,677
len_std,666
interarrival_mean,647
len_cv,622
unique_da_count,606
interarrival_p95,582
interarrival_p25,570
down_len_mean,542
long_gap_ratio,542
len_range,542
burst_size_std,531
down_len_p50,514
len_min,513
burst_packet_ratio,509
interarrival_iqr,486
len_p50,466
interarrival_cv,444
subtype_0_ratio,431
byte_count,430
packet_count,419
subwin_packet_std,402
up_packet_ratio,391
len_mean,383
len_up_down_diff,372
len_p75,359
interarrival_min,358
interarrival_p10,352
burst_size_mean,346
unique_sa_count,308
subwin_byte_max,304
subwin_packet_max,272
subwin_byte_std,269
subtype_4_ratio,229
active_subwin_count,221
burst_size_max,205
data_ratio,175
null_data_ratio,112
burst_size_min,106
subtype_5_ratio,53
subwin_packet_min,30
up_len_mean,25
subwin_byte_min,17
mgmt_ratio,10
up_ia_mean,1
ctrl_ratio,0
subtype_6_ratio,0
subtype_7_ratio,0
subtype_3_ratio,0
rssi_missing_ratio,0
subtype_1_ratio,0
subtype_2_ratio,0
subtype_12_ratio,0
qos_data_ratio,0
subtype_13_ratio,0
subtype_14_ratio,0
subtype_15_ratio,0
subtype_9_ratio,0
subtype_10_ratio,0
subtype_11_ratio,0
side_packet_ratio,0
up_len_std,0
up_len_p50,0
up_down_ratio,0
bssid_known,0
burst_packet_fraction,0
up_ia_std,0
subwin_packet_mean,0
subwin_byte_mean,0
