,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,362,1,2,0,0
Light_T1,2,66,199,96,0
Light_XM,4,118,245,2,0
Sensor,7,162,45,149,1
Socket,0,0,0,0,376
