,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,364,1,0,0,0
Light_T1,2,250,67,44,0
Light_XM,20,88,260,1,0
Sensor,28,272,55,8,1
Socket,0,0,0,0,376
