,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,322,48,3,26,0
Light_T1,1,252,99,42,0
Light_XM,2,54,299,40,0
Sensor,4,46,50,305,0
Socket,0,0,0,0,395
