,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,369,9,6,15,0
Light_T1,11,261,96,26,0
Light_XM,5,133,232,25,0
Sensor,9,121,37,238,0
Socket,0,0,0,0,395
