feature,importance
rssi_min,0.07166156049930474
rssi_std,0.06326105670830523
len_max,0.049338002751729046
rssi_p10,0.04486034446683079
up_packet_ratio,0.03320578260861296
up_len_p50,0.02897275464683914
len_p95,0.028533148549627376
up_ia_mean,0.027778251547923963
up_ia_std,0.025895723612345604
up_len_mean,0.025674992648594904
down_len_std,0.025349354860289053
len_range,0.02326091893801538
up_down_ratio,0.022202730402118055
rssi_max,0.022137997147174137
rssi_p90,0.021156777326532962
burst_count,0.01977660870539749
len_p10,0.019772539518270092
len_p90,0.018325507486967645
down_ia_std,0.017996118730617617
rssi_mean,0.016638395112832566
null_data_ratio,0.01604135412543412
len_up_down_diff,0.015914992331399057
down_ia_mean,0.014498527324246535
rssi_p50,0.013150793012290052
down_packet_ratio,0.013120291279685356
interarrival_p75,0.012026153541041478
down_len_mean,0.012020202964275778
other_packet_ratio,0.011911485429306402
interarrival_iqr,0.011856846655832165
subtype_8_ratio,0.010589518249419701
subtype_4_ratio,0.010550847838940199
len_mean,0.010434271933154328
qos_data_ratio,0.010389583414748594
subwin_byte_mean,0.009934896734034025
len_std,0.009891849846995468
len_p25,0.00972711638013208
byte_count,0.00959959817795648
len_cv,0.009523613818836412
interarrival_p50,0.008883920589288446
interarrival_p90,0.007890164583746808
subwin_packet_mean,0.007551894520111954
packet_count,0.00745174534356941
subwin_byte_max,0.007158765404890193
subwin_byte_std,0.006897913961802716
len_p50,0.00687855641540205
burst_packet_fraction,0.006538343631307376
len_min,0.006518269141872605
len_p75,0.006121958944366902
burst_packet_ratio,0.0060965714462010824
retry_ratio,0.0058094407572858945
len_iqr,0.0057991740820448594
burst_size_std,0.005781901203053695
burst_size_mean,0.005640422028002632
interarrival_max,0.005535414832021925
interarrival_p25,0.005213614929864438
interarrival_std,0.005147383933254143
subwin_packet_std,0.005121605052942584
long_gap_ratio,0.0051165335802373
interarrival_mean,0.005026329625968766
interarrival_p95,0.004875780136513957
down_len_p50,0.004796172180632026
interarrival_cv,0.004788212266493455
subwin_packet_cv,0.0047357272266383196
burst_size_max,0.004578701343701041
unique_da_count,0.004554730829064718
subtype_0_ratio,0.004521806492729044
subwin_packet_max,0.004293849483653264
interarrival_p10,0.003223223619518974
interarrival_min,0.002581695343249391
unique_sa_count,0.0021745066613679527
active_subwin_count,0.0021593898165575918
burst_size_min,0.001473613632618962
subwin_byte_min,0.0005978457854829547
subwin_packet_min,0.0005951156858695587
data_ratio,0.00026869322903898534
subtype_5_ratio,0.0002234998669536877
side_packet_ratio,0.0002048442331838245
mgmt_ratio,0.00019215883343961978
ctrl_ratio,0.0
subtype_14_ratio,0.0
subtype_15_ratio,0.0
subtype_7_ratio,0.0
subtype_9_ratio,0.0
subtype_13_ratio,0.0
subtype_11_ratio,0.0
subtype_12_ratio,0.0
subtype_6_ratio,0.0
subtype_1_ratio,0.0
subtype_2_ratio,0.0
subtype_3_ratio,0.0
rssi_missing_ratio,0.0
subtype_10_ratio,0.0
up_len_std,0.0
bssid_known,0.0
