feature,importance
rssi_min,0.07231206844967504
up_len_p50,0.06746352409558753
rssi_std,0.0653241258875703
rssi_p10,0.04894017215772431
len_min,0.03263144420238774
up_packet_ratio,0.03206460263072889
up_ia_mean,0.03032428102557714
burst_count,0.02929802896115503
null_data_ratio,0.026655267225847698
rssi_max,0.02648212538937697
down_packet_ratio,0.02630482093801454
rssi_p90,0.024960816634564707
len_range,0.024525931617383895
len_p10,0.023690213487897654
down_ia_std,0.020968348257110508
len_p95,0.020752775418513607
down_len_std,0.020717191747392078
len_cv,0.019839833120710512
rssi_mean,0.018393740099449635
rssi_p50,0.017747697706722
len_p25,0.016382051642120497
len_up_down_diff,0.016290087409727712
other_packet_ratio,0.015520553989631775
unique_da_count,0.01362534514609751
subwin_packet_mean,0.012591653680163259
down_ia_mean,0.011614538952550752
len_p50,0.011559878648742705
interarrival_p75,0.011485344614408154
burst_packet_ratio,0.01135703226958301
retry_ratio,0.011354698907515266
len_p75,0.011268911798013218
subwin_byte_max,0.010776789932201755
active_subwin_count,0.010571669493906675
down_len_p50,0.010534962904639976
long_gap_ratio,0.01050215530959657
interarrival_p90,0.01034188660316666
len_iqr,0.010323491476944821
subtype_0_ratio,0.010322966194155951
subwin_packet_std,0.010037927383800035
unique_sa_count,0.009707139009396364
interarrival_p50,0.009555292935013096
burst_size_mean,0.00953368145664911
burst_size_std,0.009430837337007779
interarrival_max,0.009074428116108868
interarrival_p95,0.008895079012946202
subwin_packet_cv,0.00881668685585339
interarrival_cv,0.008779649672897764
interarrival_mean,0.008545256013779817
interarrival_std,0.00835622712556484
up_down_ratio,0.007805632604590822
interarrival_p25,0.007198668037960424
burst_size_min,0.006860999710198195
interarrival_min,0.006471621747467863
subwin_packet_min,0.0016503050482442369
subwin_byte_min,0.0014710157258579755
data_ratio,0.0010209274535009404
subtype_5_ratio,0.0009675967266063717
subtype_14_ratio,0.0
subtype_12_ratio,0.0
up_len_std,0.0
