,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,334,7,19,3,0
Light_T1,21,188,129,27,0
Light_XM,6,131,224,2,0
Sensor,17,268,13,64,0
Socket,0,0,0,0,363
