,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,363,2,0,0,0
Light_T1,2,165,127,69,0
Light_XM,14,62,292,1,0
Sensor,14,238,85,26,1
Socket,0,0,0,0,376
