,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,368,0,3,27,0
Light_T1,3,9,3,381,0
Light_XM,0,0,1,393,0
Sensor,0,1,3,395,0
Socket,0,0,0,0,406
