,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,364,1,0,0,0
Light_T1,1,226,103,33,0
Light_XM,4,81,217,67,0
Sensor,4,41,8,310,1
Socket,0,0,0,0,376
