,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,304,0,37,22,0
Light_T1,5,26,203,131,0
Light_XM,1,49,303,10,0
Sensor,3,110,17,232,0
Socket,0,0,0,0,363
