,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,335,4,11,15,0
Light_T1,0,4,1,358,0
Light_XM,2,26,253,88,0
Sensor,9,40,44,270,1
Socket,0,0,0,0,376
