,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,367,0,14,17,0
Light_T1,5,11,322,58,0
Light_XM,0,2,356,36,0
Sensor,0,1,112,286,0
Socket,0,0,0,0,406
