,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,216,113,0,34,0
Light_T1,7,273,1,84,0
Light_XM,0,234,127,2,0
Sensor,6,156,1,199,0
Socket,0,0,0,0,363
