,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,354,0,0,8,0
Light_T1,1,193,78,91,0
Light_XM,1,27,305,32,0
Sensor,0,55,15,293,0
Socket,0,0,0,0,363
