,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,320,14,0,64,0
Light_T1,0,37,5,354,0
Light_XM,0,65,24,305,0
Sensor,0,289,1,109,0
Socket,0,0,0,0,406
