,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,379,2,1,8,0
Light_T1,5,138,126,96,0
Light_XM,6,9,310,43,0
Sensor,6,1,19,336,0
Socket,0,0,0,0,368
