,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,358,1,4,0,0
Light_T1,153,106,102,4,0
Light_XM,1,103,259,0,0
Sensor,6,330,20,6,0
Socket,0,0,0,0,363
