,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,355,4,4,0,0
Light_T1,165,125,72,3,0
Light_XM,2,120,241,0,0
Sensor,14,324,24,0,0
Socket,0,0,0,0,363
