,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,148,1,91,123,0
Light_T1,1,13,157,194,0
Light_XM,1,7,328,27,0
Sensor,2,3,34,323,0
Socket,0,0,0,0,363
