,precision,recall,f1-score,support
Camera,0.9762611275964391,0.8255959849435383,0.8946295037389531,797.0
Light_T1,0.5587266739846323,0.6443037974683544,0.5984714873603763,790.0
Light_XM,0.631911532385466,0.5069708491761724,0.5625879043600562,789.0
Sensor,0.6444906444906445,0.7711442786069652,0.7021517553793885,804.0
Socket,1.0,1.0,1.0,801.0
accuracy,0.7505651846269782,0.7505651846269782,0.7505651846269782,0.7505651846269782
macro avg,0.7622779956914364,0.7496029820390061,0.7515681301677548,3981.0
weighted avg,0.7629296328472326,0.7505651846269782,0.752379818477708,3981.0
