,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,383,2,1,12,0
Light_T1,3,239,90,64,0
Light_XM,1,35,291,67,0
Sensor,3,16,28,352,0
Socket,0,0,0,0,406
