,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,35,84,223,20,0
Light_T1,0,207,147,9,0
Light_XM,1,204,159,1,0
Sensor,2,13,10,338,0
Socket,0,0,0,0,363
