,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,312,68,0,18,0
Light_T1,0,364,0,32,0
Light_XM,0,349,1,44,0
Sensor,2,154,0,243,0
Socket,0,0,0,0,406
