,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,123,0,100,140,0
Light_T1,1,1,150,213,0
Light_XM,1,5,321,36,0
Sensor,1,4,36,321,0
Socket,0,0,0,0,363
