,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,373,8,0,9,0
Light_T1,0,247,37,81,0
Light_XM,0,345,20,3,0
Sensor,1,243,2,116,0
Socket,0,0,0,0,368
