,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,307,22,34,0,0
Light_T1,13,213,139,0,0
Light_XM,0,98,265,0,0
Sensor,3,323,27,9,0
Socket,0,0,0,0,363
