,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,2,0,0,396,0
Light_T1,0,0,0,396,0
Light_XM,0,0,3,391,0
Sensor,0,0,0,399,0
Socket,0,0,0,0,406
