,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,177,116,0,70,0
Light_T1,16,269,1,79,0
Light_XM,0,181,179,3,0
Sensor,2,219,4,137,0
Socket,0,0,0,0,363
